homology_cluster_id,gene_name,gene_type,genome_id,physical_cluster_id
9997,2020_LU-w5_bin.202.purify_k141_2808049_18,candidate,2020_LU-w5_bin.202.purify_k141_2808049,2020_LU-w5_bin.202.purify_k141_2808049_17168-19161
9997,2021-QJH-W1_bin.41.purify_k127_937099_3,known_defense,2021-QJH-W1_bin.41.purify_k127_937099,2021-QJH-W1_bin.41.purify_k127_937099_1225-3218
9998,2020_CE-X-W-2_bin.112.purify_k141_312620_118,candidate,2020_CE-X-W-2_bin.112.purify_k141_312620,2020_CE-X-W-2_bin.112.purify_k141_312620_152327-156885
9998,2020_NMC-W-8-10m-1_bin.69.purify_k141_376341_8,candidate,2020_NMC-W-8-10m-1_bin.69.purify_k141_376341,2020_NMC-W-8-10m-1_bin.69.purify_k141_376341_7745-8919
9998,2020_NMC-W-8-35m-1_bin.123.purify_k141_85279_8,candidate,2020_NMC-W-8-35m-1_bin.123.purify_k141_85279,2020_NMC-W-8-35m-1_bin.123.purify_k141_85279_8268-9463
9998,2021-CE-W4_bin.69.purify_k127_696200_3,candidate,2021-CE-W4_bin.69.purify_k127_696200,2021-CE-W4_bin.69.purify_k127_696200_138-1333
9998,2021-QHH-W1_bin.87.purify_k141_611898_2,known_defense,2021-QHH-W1_bin.87.purify_k141_611898,2021-QHH-W1_bin.87.purify_k141_611898_177-1950
9999,2020_NRPC-20W-1-0m-1_bin.73.purify_k141_278786_23,known_defense,2020_NRPC-20W-1-0m-1_bin.73.purify_k141_278786,2020_NRPC-20W-1-0m-1_bin.73.purify_k141_278786_24500-26195
10000,2020_NRPC-20W-1-10m-1_bin.132.purify_k141_129615_2,candidate,2020_NRPC-20W-1-10m-1_bin.132.purify_k141_129615,2020_NRPC-20W-1-10m-1_bin.132.purify_k141_129615_67-1369
10000,2021-HH-W5_bin.8.purify_k127_435085_9,candidate,2021-HH-W5_bin.8.purify_k127_435085,2021-HH-W5_bin.8.purify_k127_435085_6694-8913
10001,2020_QHH7-W1_bin.20.purify_k141_1294194_2,candidate,2020_QHH7-W1_bin.20.purify_k141_1294194,2020_QHH7-W1_bin.20.purify_k141_1294194_70-1764
10002,2020_TLSD3-W1_bin.42.purify_k141_540114_19,known_defense,2020_TLSD3-W1_bin.42.purify_k141_540114,2020_TLSD3-W1_bin.42.purify_k141_540114_14610-18045
10003,2020_ZJZBSD-01-1_bin.81.purify_k141_2390566_2,known_defense,2020_ZJZBSD-01-1_bin.81.purify_k141_2390566,2020_ZJZBSD-01-1_bin.81.purify_k141_2390566_437-2118
10004,2020_ZJZBSD-03-2_bin.155.purify_k141_3914889_10,known_defense,2020_ZJZBSD-03-2_bin.155.purify_k141_3914889,2020_ZJZBSD-03-2_bin.155.purify_k141_3914889_5566-7201
10005,2020_LU-w5_bin.228.purify_k141_124712_3,candidate,2020_LU-w5_bin.228.purify_k141_124712,2020_LU-w5_bin.228.purify_k141_124712_1-2219
10005,2020_ZJZB-W-1_bin.98.purify_k141_1575925_8,known_defense,2020_ZJZB-W-1_bin.98.purify_k141_1575925,2020_ZJZB-W-1_bin.98.purify_k141_1575925_5098-13922
10006,2020_ZJZBSD-05-2_bin.8.purify_k141_1509531_3,candidate,2020_ZJZBSD-05-2_bin.8.purify_k141_1509531,2020_ZJZBSD-05-2_bin.8.purify_k141_1509531_148-1721
10006,2021-BQZBHK-W1_bin.90.purify_k127_984990_3,candidate,2021-BQZBHK-W1_bin.90.purify_k127_984990,2021-BQZBHK-W1_bin.90.purify_k127_984990_1147-10130
10006,2021-BQZBHK-W5_bin.119.purify_k127_497360_3,candidate,2021-BQZBHK-W5_bin.119.purify_k127_497360,2021-BQZBHK-W5_bin.119.purify_k127_497360_953-6309
10007,2021-CBL-W1_bin.3.purify_k127_2260182_4,candidate,2021-CBL-W1_bin.3.purify_k127_2260182,2021-CBL-W1_bin.3.purify_k127_2260182_2389-3891
10008,2021-CE-W4_bin.101.purify_k127_1120923_1,known_defense,2021-CE-W4_bin.101.purify_k127_1120923,2021-CE-W4_bin.101.purify_k127_1120923_2-3350
10009,2021-LU-W10_bin.36.purify_k127_3265282_3,known_defense,2021-LU-W10_bin.36.purify_k127_3265282,2021-LU-W10_bin.36.purify_k127_3265282_225-1770
10009,2021-LU-W9_bin.31.purify_k127_601105_3,known_defense,2021-LU-W9_bin.31.purify_k127_601105,2021-LU-W9_bin.31.purify_k127_601105_225-1770
10010,2021-LU-W10_bin.93.purify_k127_2506424_4,candidate,2021-LU-W10_bin.93.purify_k127_2506424,2021-LU-W10_bin.93.purify_k127_2506424_1645-3236
10011,2021-LU-W1_bin.122.purify_k127_5699616_6,known_defense,2021-LU-W1_bin.122.purify_k127_5699616,2021-LU-W1_bin.122.purify_k127_5699616_3765-5679
10012,2020_CN-DB-w-1_bin.171.purify_k141_708364_3,candidate,2020_CN-DB-w-1_bin.171.purify_k141_708364,2020_CN-DB-w-1_bin.171.purify_k141_708364_1877-2919
10012,2020_GMZ14-W1_bin.173.purify_k141_2966736_100,candidate,2020_GMZ14-W1_bin.173.purify_k141_2966736,2020_GMZ14-W1_bin.173.purify_k141_2966736_120914-122355
10012,2020_JC-20W-1-15m-1_bin.148.purify_k141_675994_4,candidate,2020_JC-20W-1-15m-1_bin.148.purify_k141_675994,2020_JC-20W-1-15m-1_bin.148.purify_k141_675994_1477-2879
10012,2020_KMC-20W-1-0m-1_bin.31.purify_k141_472211_152,candidate,2020_KMC-20W-1-0m-1_bin.31.purify_k141_472211,2020_KMC-20W-1-0m-1_bin.31.purify_k141_472211_160490-161958
10012,2021-LU-W2_bin.86.purify_k127_2233920_34,candidate,2021-LU-W2_bin.86.purify_k127_2233920,2021-LU-W2_bin.86.purify_k127_2233920_40549-42083
10012,2021-YBJ-W3_bin.248.purify_k127_1640345_6,candidate,2021-YBJ-W3_bin.248.purify_k127_1640345,2021-YBJ-W3_bin.248.purify_k127_1640345_4209-5599
10013,2021-LU-W4_bin.139.purify_k127_1081292_4,candidate,2021-LU-W4_bin.139.purify_k127_1081292,2021-LU-W4_bin.139.purify_k127_1081292_1269-3375
10014,2021-SLCB-W2_bin.17.purify_k127_352856_5,known_defense,2021-SLCB-W2_bin.17.purify_k127_352856,2021-SLCB-W2_bin.17.purify_k127_352856_2029-3412
10015,2021-YBJ-W1_bin.117.purify_k127_107330_5,candidate,2021-YBJ-W1_bin.117.purify_k127_107330,2021-YBJ-W1_bin.117.purify_k127_107330_8395-9907
10016,2021-DTHSD-W_bin.6.purify_k141_284625_2,candidate,2021-DTHSD-W_bin.6.purify_k141_284625,2021-DTHSD-W_bin.6.purify_k141_284625_1-2753
10016,2021-YBJ-W3_bin.142.purify_k127_266340_2,candidate,2021-YBJ-W3_bin.142.purify_k127_266340,2021-YBJ-W3_bin.142.purify_k127_266340_1336-3077
10017,2021-ZJZBSD-W51_bin.76.purify_k127_1966525_6,candidate,2021-ZJZBSD-W51_bin.76.purify_k127_1966525,2021-ZJZBSD-W51_bin.76.purify_k127_1966525_2207-3513
10018,2021-ZJZB-W1_bin.77.purify_k127_132883_8,candidate,2021-ZJZB-W1_bin.77.purify_k127_132883,2021-ZJZB-W1_bin.77.purify_k127_132883_5721-7639
10019,BYBC-W1_bin.217.purify_k141_857365_2,candidate,BYBC-W1_bin.217.purify_k141_857365,BYBC-W1_bin.217.purify_k141_857365_911-2415
10020,2020_JC-20W-1-15m-1_bin.73.purify_k141_843372_1,candidate,2020_JC-20W-1-15m-1_bin.73.purify_k141_843372,2020_JC-20W-1-15m-1_bin.73.purify_k141_843372_3-1342
10020,H2-2_bin.29.purify_k141_132429_length_10783_cov_42.9972_8,known_defense,H2-2_bin.29.purify_k141_132429_length_10783_cov_42.9972,H2-2_bin.29.purify_k141_132429_length_10783_cov_42.9972_9494-10781
10021,HS-12-2_bin.1.purify_k141_23848_15,known_defense,HS-12-2_bin.1.purify_k141_23848,HS-12-2_bin.1.purify_k141_23848_18825-20581
10022,H2-3_bin.31.purify_k141_244519_length_3439_cov_6.0000_4,candidate,H2-3_bin.31.purify_k141_244519_length_3439_cov_6.0000,H2-3_bin.31.purify_k141_244519_length_3439_cov_6.0000_1942-3437
10023,2020_KMC-20W-1-23m-1_bin.41.purify_k141_2143309_5,candidate,2020_KMC-20W-1-23m-1_bin.41.purify_k141_2143309,2020_KMC-20W-1-23m-1_bin.41.purify_k141_2143309_4482-5440
10023,HS-26-1_bin.10.purify_k141_173802_2,known_defense,HS-26-1_bin.10.purify_k141_173802,HS-26-1_bin.10.purify_k141_173802_3-1420
10024,HS-38-1_bin.15.purify_k141_76820_2,known_defense,HS-38-1_bin.15.purify_k141_76820,HS-38-1_bin.15.purify_k141_76820_440-1547
10025,2019_TBLU-04_bin.18.purify_k141_93837_6,candidate,2019_TBLU-04_bin.18.purify_k141_93837,2019_TBLU-04_bin.18.purify_k141_93837_8918-9852
10026,2019_TBLU-06_bin.16.purify_k141_319618_8,candidate,2019_TBLU-06_bin.16.purify_k141_319618,2019_TBLU-06_bin.16.purify_k141_319618_8351-10090
10027,2020_CBL-w3_bin.198.purify_k141_4043373_2,candidate,2020_CBL-w3_bin.198.purify_k141_4043373,2020_CBL-w3_bin.198.purify_k141_4043373_3-1186
10028,2020_CC-20W-1-20m-1_bin.171.purify_k141_1253210_8,candidate,2020_CC-20W-1-20m-1_bin.171.purify_k141_1253210,2020_CC-20W-1-20m-1_bin.171.purify_k141_1253210_2657-4311
10029,2020_CC-20W-1-20m-1_bin.201.purify_k141_4013559_17,known_defense,2020_CC-20W-1-20m-1_bin.201.purify_k141_4013559,2020_CC-20W-1-20m-1_bin.201.purify_k141_4013559_15622-30192
10030,2020_CC-20W-1-20m-1_bin.86.purify_k141_1937826_10,candidate,2020_CC-20W-1-20m-1_bin.86.purify_k141_1937826,2020_CC-20W-1-20m-1_bin.86.purify_k141_1937826_7324-8674
10031,2020_CE-20W-1-0m-1_bin.79.purify_k141_1203646_2,candidate,2020_CE-20W-1-0m-1_bin.79.purify_k141_1203646,2020_CE-20W-1-0m-1_bin.79.purify_k141_1203646_2-2046
10032,2020_CE-20W-1-0m-1_bin.115.purify_k141_1071012_2,known_defense,2020_CE-20W-1-0m-1_bin.115.purify_k141_1071012,2020_CE-20W-1-0m-1_bin.115.purify_k141_1071012_132-1966
10032,2020_CE-20W-1-2.5m-1_bin.99.purify_k141_302937_3,known_defense,2020_CE-20W-1-2.5m-1_bin.99.purify_k141_302937,2020_CE-20W-1-2.5m-1_bin.99.purify_k141_302937_619-2453
10032,2020_NMC-W-8-10m-1_bin.12.purify_k141_496727_3,candidate,2020_NMC-W-8-10m-1_bin.12.purify_k141_496727,2020_NMC-W-8-10m-1_bin.12.purify_k141_496727_205-2030
10033,2020_CN-B-W-2_bin.215.purify_k141_134760_1,candidate,2020_CN-B-W-2_bin.215.purify_k141_134760,2020_CN-B-W-2_bin.215.purify_k141_134760_1-1223
10034,2020_CRC-20W-1-14m-1_bin.85.purify_k141_1629999_2,candidate,2020_CRC-20W-1-14m-1_bin.85.purify_k141_1629999,2020_CRC-20W-1-14m-1_bin.85.purify_k141_1629999_2-1038
10035,2020_DQZB-w3_bin.133.purify_k141_1191746_1,candidate,2020_DQZB-w3_bin.133.purify_k141_1191746,2020_DQZB-w3_bin.133.purify_k141_1191746_3-1253
10036,2019_TBCBL-05_bin.42.purify_k141_140751_6,candidate,2019_TBCBL-05_bin.42.purify_k141_140751,2019_TBCBL-05_bin.42.purify_k141_140751_3715-4607
10036,2019_TBLU-04_bin.12.purify_k141_54112_4,known_defense,2019_TBLU-04_bin.12.purify_k141_54112,2019_TBLU-04_bin.12.purify_k141_54112_1038-1930
10036,2020_BGBMC-20W-1-0m-1_bin.114.purify_k141_32490_62,known_defense,2020_BGBMC-20W-1-0m-1_bin.114.purify_k141_32490,2020_BGBMC-20W-1-0m-1_bin.114.purify_k141_32490_45503-47721
10036,2020_BGBMC-20W-1-10m-1_bin.126.purify_k141_771487_62,known_defense,2020_BGBMC-20W-1-10m-1_bin.126.purify_k141_771487,2020_BGBMC-20W-1-10m-1_bin.126.purify_k141_771487_45503-47721
10036,2020_BGBMC-20W-1-17m-1_bin.28.purify_k141_81176_62,known_defense,2020_BGBMC-20W-1-17m-1_bin.28.purify_k141_81176,2020_BGBMC-20W-1-17m-1_bin.28.purify_k141_81176_45503-47721
10036,2020_BGBMC-20W-1-5m-1_bin.79.purify_k141_335795_62,known_defense,2020_BGBMC-20W-1-5m-1_bin.79.purify_k141_335795,2020_BGBMC-20W-1-5m-1_bin.79.purify_k141_335795_45503-47721
10036,2020_BGBMC-20W-1-5m-1_bin.19.purify_k141_67107_5,known_defense,2020_BGBMC-20W-1-5m-1_bin.19.purify_k141_67107,2020_BGBMC-20W-1-5m-1_bin.19.purify_k141_67107_7621-8913
10036,2020_BGBMC-20W-2-1_bin.204.purify_k141_1699305_3,candidate,2020_BGBMC-20W-2-1_bin.204.purify_k141_1699305,2020_BGBMC-20W-2-1_bin.204.purify_k141_1699305_1122-1717
10036,2020_BMC-W-1-1_bin.184.purify_k141_375695_5,candidate,2020_BMC-W-1-1_bin.184.purify_k141_375695,2020_BMC-W-1-1_bin.184.purify_k141_375695_6318-7000
10036,2020_BMC-W-1-1_bin.78.purify_k141_137418_16,candidate,2020_BMC-W-1-1_bin.78.purify_k141_137418,2020_BMC-W-1-1_bin.78.purify_k141_137418_12079-13344
10036,2020_CBL-w3_bin.156.purify_k141_1110153_7,candidate,2020_CBL-w3_bin.156.purify_k141_1110153,2020_CBL-w3_bin.156.purify_k141_1110153_9308-11493
10036,2020_CE-20W-1-5m-1_bin.126.purify_k141_377603_4,candidate,2020_CE-20W-1-5m-1_bin.126.purify_k141_377603,2020_CE-20W-1-5m-1_bin.126.purify_k141_377603_1430-2325
10036,2020_CE-20W-3-1_bin.148.purify_k141_1684468_5,candidate,2020_CE-20W-3-1_bin.148.purify_k141_1684468,2020_CE-20W-3-1_bin.148.purify_k141_1684468_3345-4353
10036,2020_CE-D-W-1_bin.41.purify_k141_434117_4,candidate,2020_CE-D-W-1_bin.41.purify_k141_434117,2020_CE-D-W-1_bin.41.purify_k141_434117_1438-2601
10036,2020_CE-X-W-2_bin.137.purify_k141_200858_4,candidate,2020_CE-X-W-2_bin.137.purify_k141_200858,2020_CE-X-W-2_bin.137.purify_k141_200858_2132-3103
10036,2020_DQZB-w5_bin.200.purify_k141_974498_7,candidate,2020_DQZB-w5_bin.200.purify_k141_974498,2020_DQZB-w5_bin.200.purify_k141_974498_3738-5733
10036,2020_DQZB-w5_bin.89.purify_k141_266601_4,known_defense,2020_DQZB-w5_bin.89.purify_k141_266601,2020_DQZB-w5_bin.89.purify_k141_266601_948-1845
10036,2020_GMZ4-W1_bin.45.purify_k141_549676_5,candidate,2020_GMZ4-W1_bin.45.purify_k141_549676,2020_GMZ4-W1_bin.45.purify_k141_549676_1976-3093
10036,2020_JC-20W-1-23m-1_bin.249.purify_k141_82133_6,known_defense,2020_JC-20W-1-23m-1_bin.249.purify_k141_82133,2020_JC-20W-1-23m-1_bin.249.purify_k141_82133_3827-6050
10036,2020_JNYC-20W-1-60m-1_bin.139.purify_k141_98770_5,known_defense,2020_JNYC-20W-1-60m-1_bin.139.purify_k141_98770,2020_JNYC-20W-1-60m-1_bin.139.purify_k141_98770_2310-2929
10036,2020_JNYC-20W-1-60m-1_bin.38.purify_k141_839344_7,candidate,2020_JNYC-20W-1-60m-1_bin.38.purify_k141_839344,2020_JNYC-20W-1-60m-1_bin.38.purify_k141_839344_3309-4206
10036,2020_LU-w5_bin.109.purify_k141_90307_6,candidate,2020_LU-w5_bin.109.purify_k141_90307,2020_LU-w5_bin.109.purify_k141_90307_1996-3289
10036,2020_NMC-W-2-1_bin.137.purify_k141_197491_13,candidate,2020_NMC-W-2-1_bin.137.purify_k141_197491,2020_NMC-W-2-1_bin.137.purify_k141_197491_13022-14101
10036,2020_NMC-W-8-0m-1_bin.68.purify_k141_354104_13,candidate,2020_NMC-W-8-0m-1_bin.68.purify_k141_354104,2020_NMC-W-8-0m-1_bin.68.purify_k141_354104_12999-14126
10036,2020_NRPC-20W-1-10m-1_bin.85.purify_k141_452726_10,known_defense,2020_NRPC-20W-1-10m-1_bin.85.purify_k141_452726,2020_NRPC-20W-1-10m-1_bin.85.purify_k141_452726_8106-10324
10036,2020_PC-20W-1-10m-1_bin.68.purify_k141_210542_16,known_defense,2020_PC-20W-1-10m-1_bin.68.purify_k141_210542,2020_PC-20W-1-10m-1_bin.68.purify_k141_210542_23826-24848
10036,2021-BQZBHK-W6_bin.186.purify_k127_235506_5,candidate,2021-BQZBHK-W6_bin.186.purify_k127_235506,2021-BQZBHK-W6_bin.186.purify_k127_235506_1476-2033
10036,2021-BQZB-W1+_bin.63.purify_k127_962800_11,candidate,2021-BQZB-W1+_bin.63.purify_k127_962800,2021-BQZB-W1+_bin.63.purify_k127_962800_6760-8053
10036,2021-HDW-W2_bin.127.purify_k141_1388408_5,known_defense,2021-HDW-W2_bin.127.purify_k141_1388408,2021-HDW-W2_bin.127.purify_k141_1388408_7089-8234
10036,2021-LU-W10_bin.86.purify_k127_2515936_2,known_defense,2021-LU-W10_bin.86.purify_k127_2515936,2021-LU-W10_bin.86.purify_k127_2515936_642-1793
10036,2021-YBJ-W2_bin.51.purify_k127_3221644_7,known_defense,2021-YBJ-W2_bin.51.purify_k127_3221644,2021-YBJ-W2_bin.51.purify_k127_3221644_1896-3286
10037,2020_GHH17-W1_bin.55.purify_k141_874230_4,candidate,2020_GHH17-W1_bin.55.purify_k141_874230,2020_GHH17-W1_bin.55.purify_k141_874230_5709-6836
10037,2021-ND-W3_bin.75.purify_k141_463694_4,candidate,2021-ND-W3_bin.75.purify_k141_463694,2021-ND-W3_bin.75.purify_k141_463694_6430-7557
10038,2020_GMZ15-W1_bin.9.purify_k141_669413_13,candidate,2020_GMZ15-W1_bin.9.purify_k141_669413,2020_GMZ15-W1_bin.9.purify_k141_669413_15416-20569
10038,2021-LU-W3_bin.152.purify_k127_3902944_4,candidate,2021-LU-W3_bin.152.purify_k127_3902944,2021-LU-W3_bin.152.purify_k127_3902944_2616-8063
10039,2020_JC-20W-1-23m-1_bin.164.purify_k141_383298_3,candidate,2020_JC-20W-1-23m-1_bin.164.purify_k141_383298,2020_JC-20W-1-23m-1_bin.164.purify_k141_383298_1635-3590
10040,2020_JC-20W-2-1_bin.32.purify_k141_133665_1,candidate,2020_JC-20W-2-1_bin.32.purify_k141_133665,2020_JC-20W-2-1_bin.32.purify_k141_133665_1-1265
10041,2019_TBMTW-11_bin.37.purify_k141_16471_1,candidate,2019_TBMTW-11_bin.37.purify_k141_16471,2019_TBMTW-11_bin.37.purify_k141_16471_3-841
10041,2019_TBMTW-17_bin.6.purify_k141_82984_1,candidate,2019_TBMTW-17_bin.6.purify_k141_82984,2019_TBMTW-17_bin.6.purify_k141_82984_1-1031
10041,2020_CESD-W-2_bin.105.purify_k141_1335438_6,candidate,2020_CESD-W-2_bin.105.purify_k141_1335438,2020_CESD-W-2_bin.105.purify_k141_1335438_2655-3523
10041,2020_CN-DB-w-1_bin.151.purify_k141_162141_10,candidate,2020_CN-DB-w-1_bin.151.purify_k141_162141,2020_CN-DB-w-1_bin.151.purify_k141_162141_7407-8452
10041,2020_DQZB-w4_bin.2.purify_k141_673588_5,known_defense,2020_DQZB-w4_bin.2.purify_k141_673588,2020_DQZB-w4_bin.2.purify_k141_673588_3452-4891
10041,2020_JSW-W1_bin.44.purify_k141_448581_2,known_defense,2020_JSW-W1_bin.44.purify_k141_448581,2020_JSW-W1_bin.44.purify_k141_448581_349-1790
10041,2020_KMC-20W-1-15m-1_bin.96.purify_k141_540619_5,known_defense,2020_KMC-20W-1-15m-1_bin.96.purify_k141_540619,2020_KMC-20W-1-15m-1_bin.96.purify_k141_540619_2310-3355
10041,2020_KMC-20W-1-5m-1_bin.56.purify_k141_811664_5,known_defense,2020_KMC-20W-1-5m-1_bin.56.purify_k141_811664,2020_KMC-20W-1-5m-1_bin.56.purify_k141_811664_2288-3333
10041,2020_NMC-W-4-1_bin.47.purify_k141_116113_6,candidate,2020_NMC-W-4-1_bin.47.purify_k141_116113,2020_NMC-W-4-1_bin.47.purify_k141_116113_3519-4519
10041,2020_YZYC-20W-1-30m-1_bin.61.purify_k141_157775_4,known_defense,2020_YZYC-20W-1-30m-1_bin.61.purify_k141_157775,2020_YZYC-20W-1-30m-1_bin.61.purify_k141_157775_934-1871
10041,2021-BMC-LBM1_bin.60.purify_k141_241725_3,candidate,2021-BMC-LBM1_bin.60.purify_k141_241725,2021-BMC-LBM1_bin.60.purify_k141_241725_923-2004
10041,2021-CNXB-W2_bin.48.purify_k127_555405_1,candidate,2021-CNXB-W2_bin.48.purify_k127_555405,2021-CNXB-W2_bin.48.purify_k127_555405_3-1312
10041,2021-HDW-W1_bin.178.purify_k141_1721673_2,known_defense,2021-HDW-W1_bin.178.purify_k141_1721673,2021-HDW-W1_bin.178.purify_k141_1721673_1-1211
10041,2021-HHXL-0.5M-W1_bin.10.purify_k141_1982838_2,candidate,2021-HHXL-0.5M-W1_bin.10.purify_k141_1982838,2021-HHXL-0.5M-W1_bin.10.purify_k141_1982838_364-1533
10041,2021-JSW-W1_bin.114.purify_k141_507632_4,candidate,2021-JSW-W1_bin.114.purify_k141_507632,2021-JSW-W1_bin.114.purify_k141_507632_3864-4610
10041,2021-ND-W2_bin.54.purify_k141_1139691_5,candidate,2021-ND-W2_bin.54.purify_k141_1139691,2021-ND-W2_bin.54.purify_k141_1139691_1888-3057
10041,2021-YBJ-W1_bin.102.purify_k127_468571_3,candidate,2021-YBJ-W1_bin.102.purify_k127_468571,2021-YBJ-W1_bin.102.purify_k127_468571_1040-3238
10041,2021-ZJZBSD-W52_bin.201.purify_k127_1695000_6,candidate,2021-ZJZBSD-W52_bin.201.purify_k127_1695000,2021-ZJZBSD-W52_bin.201.purify_k127_1695000_2745-3799
10041,HS-21-1_bin.11.purify_k141_9026_5,known_defense,HS-21-1_bin.11.purify_k141_9026,HS-21-1_bin.11.purify_k141_9026_2321-3740
10042,2020_KMC-20W-1-10m-1_bin.103.purify_k141_276370_1,known_defense,2020_KMC-20W-1-10m-1_bin.103.purify_k141_276370,2020_KMC-20W-1-10m-1_bin.103.purify_k141_276370_1-1404
10042,2021-DTH-W2_bin.30.purify_k141_2652317_1,candidate,2021-DTH-W2_bin.30.purify_k141_2652317,2021-DTH-W2_bin.30.purify_k141_2652317_3-1028
10043,2020_NMC-W-1-1_bin.18.purify_k141_490236_2,known_defense,2020_NMC-W-1-1_bin.18.purify_k141_490236,2020_NMC-W-1-1_bin.18.purify_k141_490236_2-1605
10043,2020_NMC-W-8-20m-1_bin.141.purify_k141_738373_2,known_defense,2020_NMC-W-8-20m-1_bin.141.purify_k141_738373,2020_NMC-W-8-20m-1_bin.141.purify_k141_738373_2-990
10043,2021-SLHSD-W5_bin.82.purify_k127_1575280_6,candidate,2021-SLHSD-W5_bin.82.purify_k127_1575280,2021-SLHSD-W5_bin.82.purify_k127_1575280_3273-4476
10044,2020_NMC-W-8-25m-1_bin.134.purify_k141_881424_5,candidate,2020_NMC-W-8-25m-1_bin.134.purify_k141_881424,2020_NMC-W-8-25m-1_bin.134.purify_k141_881424_1915-4304
10045,2020_PC-20W-2-1_bin.69.purify_k141_658719_4,candidate,2020_PC-20W-2-1_bin.69.purify_k141_658719,2020_PC-20W-2-1_bin.69.purify_k141_658719_1440-2548
10046,2020_SD-W-2_bin.132.purify_k141_1252067_2,known_defense,2020_SD-W-2_bin.132.purify_k141_1252067,2020_SD-W-2_bin.132.purify_k141_1252067_3-1467
10047,2020_CN-N-W-2-4.9m_bin.159.purify_k141_288805_3,candidate,2020_CN-N-W-2-4.9m_bin.159.purify_k141_288805,2020_CN-N-W-2-4.9m_bin.159.purify_k141_288805_905-2082
10047,2020_PC-20W-1-10m-1_bin.91.purify_k141_136678_11,candidate,2020_PC-20W-1-10m-1_bin.91.purify_k141_136678,2020_PC-20W-1-10m-1_bin.91.purify_k141_136678_9055-10142
10047,2020_PC-20W-1-17m-1_bin.8.purify_k141_848137_7,candidate,2020_PC-20W-1-17m-1_bin.8.purify_k141_848137,2020_PC-20W-1-17m-1_bin.8.purify_k141_848137_6306-7393
10047,2020_YBJSD-W-3_bin.223.purify_k141_1290968_1,candidate,2020_YBJSD-W-3_bin.223.purify_k141_1290968,2020_YBJSD-W-3_bin.223.purify_k141_1290968_95-1236
10048,2020_ZJZBSD-01-2_bin.20.purify_k141_1468211_5,known_defense,2020_ZJZBSD-01-2_bin.20.purify_k141_1468211,2020_ZJZBSD-01-2_bin.20.purify_k141_1468211_6457-7543
10049,2021-BC-W01_bin.69.purify_k127_1791029_13,candidate,2021-BC-W01_bin.69.purify_k127_1791029,2021-BC-W01_bin.69.purify_k127_1791029_11536-12983
10050,2021-BQZBHK-W7_bin.94.purify_k127_1630687_3,candidate,2021-BQZBHK-W7_bin.94.purify_k127_1630687,2021-BQZBHK-W7_bin.94.purify_k127_1630687_3-1202
10051,2021-CBL-W2_bin.84.purify_k127_2928045_1,candidate,2021-CBL-W2_bin.84.purify_k127_2928045,2021-CBL-W2_bin.84.purify_k127_2928045_3-2056
10052,2021-CNXB-W2_bin.97.purify_k127_1688935_2,candidate,2021-CNXB-W2_bin.97.purify_k127_1688935,2021-CNXB-W2_bin.97.purify_k127_1688935_1-940
10052,2021-SLCB-W5_bin.229.purify_k127_3876310_2,candidate,2021-SLCB-W5_bin.229.purify_k127_3876310,2021-SLCB-W5_bin.229.purify_k127_3876310_202-2079
10053,2021-DH-W2_bin.26.purify_k127_2222520_3,candidate,2021-DH-W2_bin.26.purify_k127_2222520,2021-DH-W2_bin.26.purify_k127_2222520_455-1683
10054,2021-HDW-W1_bin.7.purify_k141_289065_3,candidate,2021-HDW-W1_bin.7.purify_k141_289065,2021-HDW-W1_bin.7.purify_k141_289065_82-976
10055,2021-LU-W9_bin.49.purify_k127_1522027_11,known_defense,2021-LU-W9_bin.49.purify_k127_1522027,2021-LU-W9_bin.49.purify_k127_1522027_14338-16101
10056,2021-QHH-W1_bin.90.purify_k141_594872_17,known_defense,2021-QHH-W1_bin.90.purify_k141_594872,2021-QHH-W1_bin.90.purify_k141_594872_14485-16260
10057,2021-SD-W41_bin.127.purify_k127_10661277_9,known_defense,2021-SD-W41_bin.127.purify_k127_10661277,2021-SD-W41_bin.127.purify_k127_10661277_7276-15380
10058,2021-TLHSD-W3_bin.268.purify_k141_2410146_6,known_defense,2021-TLHSD-W3_bin.268.purify_k141_2410146,2021-TLHSD-W3_bin.268.purify_k141_2410146_1580-3288
10058,2021-TMRSD-W3_bin.268.purify_k141_2410146_6,known_defense,2021-TMRSD-W3_bin.268.purify_k141_2410146,2021-TMRSD-W3_bin.268.purify_k141_2410146_1580-3288
10059,2021-TMRSD-W4_bin.118.purify_k127_411646_3,candidate,2021-TMRSD-W4_bin.118.purify_k127_411646,2021-TMRSD-W4_bin.118.purify_k127_411646_957-2140
10059,2021-TMRSD-W4_bin.2.purify_k127_1432418_2,known_defense,2021-TMRSD-W4_bin.2.purify_k127_1432418,2021-TMRSD-W4_bin.2.purify_k127_1432418_259-1442
10060,2021-TMRSD-W4_bin.118.purify_k127_411646_4,known_defense,2021-TMRSD-W4_bin.118.purify_k127_411646,2021-TMRSD-W4_bin.118.purify_k127_411646_957-2140
10060,2021-TMRSD-W4_bin.2.purify_k127_1432418_3,candidate,2021-TMRSD-W4_bin.2.purify_k127_1432418,2021-TMRSD-W4_bin.2.purify_k127_1432418_259-1442
10061,2021-YBJ-W2_bin.87.purify_k127_1730492_5,candidate,2021-YBJ-W2_bin.87.purify_k127_1730492,2021-YBJ-W2_bin.87.purify_k127_1730492_2852-4949
